City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
281,Rosarito,MX,2022-02-02 01:08:23,32.3333,-117.0333,59.95,76,96,6.29
282,Diamantino,BR,2022-02-02 01:09:33,-14.4086,-56.4461,70.48,97,100,3.96
283,Torbay,CA,2022-02-02 01:05:29,47.6666,-52.7314,21.58,62,6,1.99
284,Batagay,RU,2022-02-02 01:09:34,67.6333,134.6333,-21.33,99,100,1.3
285,Santa Maria,BR,2022-02-02 01:07:47,-29.6842,-53.8069,74.86,45,0,5.17
286,Vitim,RU,2022-02-02 01:09:34,59.4511,112.5578,-4.56,99,100,3.89
287,Laureles,US,2022-02-02 01:09:35,26.1092,-97.4941,66.22,65,0,1.01
288,Kununurra,AU,2022-02-02 01:09:35,-15.7667,128.7333,85.98,66,40,13.8
289,Coquimbo,CL,2022-02-02 01:09:36,-29.9533,-71.3436,64.13,88,75,8.05
290,La Orilla,MX,2022-02-02 01:09:36,17.9833,-102.2333,76.64,62,1,7.61
291,San Patricio,US,2022-02-02 01:09:37,28.017,-97.5169,65.17,76,28,7.94
292,Yumen,CN,2022-02-02 01:09:37,40.2833,97.2,15.89,32,7,7.36
293,Asau,RO,2022-02-02 01:09:38,46.4333,26.4,26.76,92,95,5.59
294,Stephenville Crossing,CA,2022-02-02 01:09:39,48.5,-58.4318,15.22,79,50,5.99
295,Konstantinovka,RU,2022-02-02 01:09:39,49.6167,127.9833,-3.51,87,11,5.39
296,Grand-Lahou,CI,2022-02-02 01:09:40,5.1367,-5.0242,78.35,88,100,7.23
297,Dong Hoi,VN,2022-02-02 01:09:40,17.4833,106.6,65.71,87,100,7.67
298,Ust-Tsilma,RU,2022-02-02 01:09:41,65.441,52.1498,10.04,95,100,5.95
299,Vao,NC,2022-02-02 01:09:41,-22.6667,167.4833,78.31,82,100,19.95
300,Matara,LK,2022-02-02 01:09:42,5.9485,80.5353,70.88,86,11,9.84
301,Cockburn Town,TC,2022-02-02 01:09:43,21.4612,-71.1419,76.14,75,43,20.02
302,Pozo Colorado,PY,2022-02-02 01:09:43,-23.4923,-58.7972,86.99,37,80,2.53
303,Anadyr,RU,2022-02-02 01:06:43,64.75,177.4833,23.5,46,5,13.42
304,Bitung,ID,2022-02-02 01:09:44,1.4451,125.1824,85.05,65,100,11.97
305,Sitka,US,2022-02-02 01:09:44,57.0531,-135.33,31.89,69,100,17.27
306,Prince George,CA,2022-02-02 01:09:45,53.9166,-122.753,-1.79,97,26,2.1
307,Cherskiy,RU,2022-02-02 01:06:09,68.75,161.3,11.35,70,100,4.85
308,Vardo,NO,2022-02-02 01:09:45,70.3705,31.1107,28.18,61,100,7.27
309,Vallenar,CL,2022-02-02 01:09:46,-28.5708,-70.7581,68.23,60,0,3.38
310,Abha,SA,2022-02-02 01:09:46,18.2164,42.5053,50.25,71,0,4.61
311,Umm Lajj,SA,2022-02-02 01:09:47,25.0213,37.2685,64.54,32,0,5.5
312,Shaping,CN,2022-02-02 01:09:47,22.7545,112.9565,50.95,87,100,8.21
313,Maine-Soroa,NE,2022-02-02 01:09:48,13.2114,12.0241,58.37,17,5,8.86
314,Ambon,ID,2022-02-02 01:09:49,-3.6954,128.1814,87.94,62,40,9.8
315,Christchurch,NZ,2022-02-02 01:08:36,-43.5333,172.6333,81.03,72,75,1.99
316,Cabedelo,BR,2022-02-02 01:09:49,-6.9811,-34.8339,79.47,76,5,8.1
317,Udayagiri,IN,2022-02-02 01:10:50,20.1333,84.3833,55.09,40,0,3.38
318,Fortuna,US,2022-02-02 01:10:50,40.5982,-124.1573,51.19,74,0,3.0
319,Santana Do Mundau,BR,2022-02-02 01:10:51,-9.1681,-36.2222,75.18,92,4,3.65
320,Araouane,ML,2022-02-02 01:10:51,18.9048,-3.5265,67.37,18,8,11.74
321,Inirida,CO,2022-02-02 01:06:42,3.8653,-67.9239,79.48,53,17,1.45
322,Salamiyah,SY,2022-02-02 01:10:52,35.0113,37.0532,46.45,71,5,5.59
323,Vrangel,RU,2022-02-02 01:10:53,42.7297,133.0839,16.75,57,0,13.71
324,Saldanha,ZA,2022-02-02 01:10:53,-33.0117,17.9442,64.67,97,55,13.06
325,Diu,IN,2022-02-02 01:10:54,20.7141,70.9822,67.37,61,0,5.79
326,Verkhnevilyuysk,RU,2022-02-02 01:09:55,63.4453,120.3167,-30.55,98,93,5.86
327,Mount Isa,AU,2022-02-02 01:10:55,-20.7333,139.5,85.77,58,100,11.5
328,Khorixas,NA,2022-02-02 01:10:55,-20.3667,14.9667,64.04,61,55,5.91
329,Tigil,RU,2022-02-02 01:10:56,57.8,158.6667,22.14,79,100,8.05
330,Eyl,SO,2022-02-02 01:10:56,7.9803,49.8164,73.87,82,100,15.64
331,Barreirinha,BR,2022-02-02 01:10:57,-2.7933,-57.07,75.81,90,30,1.86
332,Zhangye,CN,2022-02-02 01:10:57,38.9342,100.4517,19.45,32,60,3.85
333,Meadow Lake,US,2022-02-02 01:10:18,34.8014,-106.5436,49.12,28,100,1.77
334,Bertoua,CM,2022-02-02 01:10:58,4.5833,13.6833,69.04,34,83,1.54
335,Taoudenni,ML,2022-02-02 01:10:59,22.6783,-3.9836,68.2,22,2,11.05
336,Shugurovo,RU,2022-02-02 01:10:59,54.5083,52.1326,26.49,94,100,14.61
337,Gudari,IN,2022-02-02 01:11:00,19.35,83.7833,58.35,44,0,3.2
338,Puma,TZ,2022-02-02 01:09:14,-5.0,34.7333,56.82,95,100,1.03
339,San Jeronimo,PE,2022-02-02 01:11:00,-11.9472,-75.2829,50.92,87,100,3.33
340,Chechat,IN,2022-02-02 01:11:01,24.7667,75.8833,60.04,64,0,2.1
341,Xihe,CN,2022-02-02 01:11:01,31.6864,113.4659,37.94,47,100,7.96
342,Whitehorse,CA,2022-02-02 01:11:01,60.7161,-135.0538,-5.98,70,100,21.0
343,Uenohara,JP,2022-02-02 01:11:02,35.6167,139.1167,47.01,25,1,1.5
344,Sisimiut,GL,2022-02-02 01:11:02,66.9395,-53.6735,7.41,88,100,10.89
345,Kizukuri,JP,2022-02-02 01:11:03,40.8061,140.3861,31.1,81,100,17.18
346,Meiganga,CM,2022-02-02 01:11:04,6.5167,14.3,62.1,27,12,4.03
347,Channel-Port Aux Basques,CA,2022-02-02 01:11:04,47.5702,-59.1367,17.82,70,25,10.22
348,Bonthe,SL,2022-02-02 01:11:05,7.5264,-12.505,76.96,90,100,2.08
349,Oistins,BB,2022-02-02 01:11:05,13.0667,-59.5333,78.89,78,75,13.8
350,Salalah,OM,2022-02-02 01:08:07,17.0151,54.0924,66.29,34,0,4.61
351,Hattiesburg,US,2022-02-02 01:07:03,31.3271,-89.2903,63.54,71,100,17.27
352,Ramhormoz,IR,2022-02-02 01:11:06,31.28,49.6035,51.08,66,0,5.82
353,Illapel,CL,2022-02-02 01:11:07,-31.6308,-71.1653,67.64,74,17,3.11
354,Grindavik,IS,2022-02-02 01:11:07,63.8424,-22.4338,31.95,93,75,8.05
355,Solnechnyy,RU,2022-02-02 01:11:08,50.7214,136.6319,1.72,92,100,1.86
356,Thinadhoo,MV,2022-02-02 01:11:08,0.5333,72.9333,83.21,70,10,12.33
357,Doda,IN,2022-02-02 01:11:09,33.1333,75.5667,42.19,60,28,4.7
358,Nynashamn,SE,2022-02-02 01:11:10,58.9034,17.9479,25.14,81,100,9.46
359,Westport,US,2022-02-02 01:09:10,41.1415,-73.3579,35.56,69,100,3.0
360,Kachiry,KZ,2022-02-02 01:11:10,53.0675,76.1036,1.87,100,93,4.45
361,Ukiah,US,2022-02-02 01:11:11,39.1502,-123.2078,57.09,39,0,5.75
362,Shache,CN,2022-02-02 01:11:11,38.4167,77.2406,26.71,49,90,1.01
363,Olinda,BR,2022-02-02 01:10:25,-8.0089,-34.8553,82.13,74,40,5.75
364,Guhagar,IN,2022-02-02 01:12:12,17.4842,73.1929,66.51,59,4,3.33
365,Isla Mujeres,MX,2022-02-02 01:12:12,21.2311,-86.731,75.25,69,1,11.39
366,Provideniya,RU,2022-02-02 01:08:48,64.3833,-173.3,15.91,57,0,22.37
367,Torit,SS,2022-02-02 01:12:13,4.4133,32.5678,78.93,30,77,1.12
368,Lebedyan,RU,2022-02-02 01:12:13,53.0194,39.1664,16.7,96,100,10.16
369,Blagoyevo,RU,2022-02-02 01:12:14,63.3667,47.9167,17.42,95,100,6.22
370,Saint-Pierre,RE,2022-02-02 01:09:29,-21.3393,55.4781,82.04,89,100,37.98
371,Bulanash,RU,2022-02-02 01:12:14,57.2783,61.9965,24.24,95,100,9.35
372,Olga,RU,2022-02-02 01:08:38,43.7444,135.2892,15.19,50,0,10.78
373,Atbasar,KZ,2022-02-02 01:12:15,51.8,68.3333,3.38,93,100,4.27
374,Simplicio Mendes,BR,2022-02-02 01:12:16,-7.8539,-41.9103,79.7,45,87,4.61
375,Talikota,IN,2022-02-02 01:12:16,16.4833,76.3167,67.12,33,6,6.64
376,Raga,SS,2022-02-02 01:12:17,8.4596,25.678,66.65,25,22,3.22
377,Dunmore East,IE,2022-02-02 01:12:17,52.1514,-6.9861,50.65,70,75,4.61
378,Rio Grande,BR,2022-02-02 01:12:18,-32.035,-52.0986,68.85,65,0,10.49
379,Ourem,PT,2022-02-02 01:12:19,39.6417,-8.5919,51.48,77,0,2.55
380,Assiniboia,CA,2022-02-02 01:12:19,49.6334,-105.9845,-8.95,94,50,9.51
381,Erzin,TR,2022-02-02 01:12:20,36.9559,36.2,45.12,86,70,7.23
382,Aranos,NA,2022-02-02 01:12:20,-24.1333,19.1167,72.25,74,89,3.71
383,Sao Filipe,CV,2022-02-02 01:12:21,14.8961,-24.4956,73.35,78,27,11.7
384,Mezhdurechensk,RU,2022-02-02 01:12:22,53.6942,88.0603,-3.28,99,47,2.71
385,Baykit,RU,2022-02-02 01:10:59,61.67,96.37,-12.55,100,93,0.81
386,Seoul,KR,2022-02-02 01:07:30,37.5683,126.9778,26.11,38,41,7.49
387,Santa Ines,BR,2022-02-02 01:12:22,-3.6667,-45.38,74.25,94,78,3.53
388,Tazovskiy,RU,2022-02-02 01:12:23,67.4667,78.7,-9.94,100,90,4.65
389,Praia Da Vitoria,PT,2022-02-02 01:12:23,38.7333,-27.0667,56.75,82,35,11.54
390,Makamba,BI,2022-02-02 01:12:24,-4.1348,29.804,60.24,88,100,1.41
391,Batesville,US,2022-02-02 01:11:49,35.7698,-91.641,60.3,71,75,8.01
392,Teya,RU,2022-02-02 01:12:25,60.3778,92.6267,0.16,99,96,4.12
393,Sao Joao Da Barra,BR,2022-02-02 01:12:25,-21.6403,-41.0511,72.7,97,100,6.58
394,Pacific Grove,US,2022-02-02 01:10:50,36.6177,-121.9166,60.91,49,0,1.01
395,Sorland,NO,2022-02-02 01:12:26,67.667,12.6934,28.83,59,100,16.64
396,Arkhara,RU,2022-02-02 01:12:26,49.4212,130.0842,-14.01,99,98,3.78
397,Rockingham,US,2022-02-02 01:12:27,42.9668,-71.0995,34.7,81,100,3.22
398,Haicheng,CN,2022-02-02 01:12:27,40.8516,122.7475,17.53,55,1,1.88
399,Pavilosta,LV,2022-02-02 01:12:27,56.8879,21.1859,30.11,91,80,8.99
400,Staritsa,RU,2022-02-02 01:12:28,56.5075,34.9354,18.97,94,100,8.1
401,Tayoltita,MX,2022-02-02 01:12:29,24.0833,-105.9333,55.98,43,0,1.99
402,Qui Nhon,VN,2022-02-02 01:12:29,13.7667,109.2333,74.39,84,97,9.89
403,Zhanaozen,KZ,2022-02-02 01:12:30,43.3,52.8,36.25,75,0,8.88
404,Bambanglipuro,ID,2022-02-02 01:12:30,-7.95,110.2833,69.6,71,15,3.51
405,Lonevag,NO,2022-02-02 01:12:31,60.5262,5.4937,37.96,95,98,3.0
406,Castrillon,ES,2022-02-02 01:12:31,43.3979,-6.7922,41.54,93,5,2.8
407,Gap,FR,2022-02-02 01:12:32,44.6667,6.0,23.07,94,62,10.98
408,Raudeberg,NO,2022-02-02 01:12:32,61.9875,5.1352,37.2,82,85,3.0
409,Coihaique,CL,2022-02-02 01:08:09,-45.5752,-72.0662,60.75,44,0,10.36
410,Lavrentiya,RU,2022-02-02 01:13:33,65.5833,-171.0,1.58,81,1,15.43
411,La Asuncion,VE,2022-02-02 01:11:55,11.0333,-63.8628,76.17,85,0,13.8
412,Creel,MX,2022-02-02 01:13:33,27.75,-107.6333,42.04,45,12,11.56
413,Meulaboh,ID,2022-02-02 01:13:34,4.1363,96.1285,76.35,86,60,4.74
414,Jermuk,AM,2022-02-02 01:13:34,39.8417,45.6723,14.34,84,90,2.89
415,Auki,SB,2022-02-02 01:13:35,-8.7676,160.7034,83.1,80,69,6.91
416,Bud,US,2022-02-02 01:13:35,39.447,-86.1758,55.38,57,100,11.45
417,Bilma,NE,2022-02-02 01:13:36,18.6853,12.9164,54.86,22,0,6.93
418,Cayenne,GF,2022-02-02 01:11:01,4.9333,-52.3333,75.09,92,100,4.0
419,Gejiu,CN,2022-02-02 01:13:36,23.306,103.1635,39.54,96,100,4.03
420,Fundong,CM,2022-02-02 01:13:37,6.25,10.2667,60.13,31,10,2.77
421,Tanabe,JP,2022-02-02 01:13:38,33.7333,135.3667,43.93,54,11,5.99
422,Nantucket,US,2022-02-02 01:13:38,41.2835,-70.0995,37.96,74,75,9.22
423,Kahului,US,2022-02-02 01:13:38,20.8947,-156.47,82.42,65,40,18.41
424,Yucca Valley,US,2022-02-02 01:13:39,34.1142,-116.4322,54.93,23,57,4.0
425,Turukhansk,RU,2022-02-02 01:13:39,65.8167,87.9833,8.35,95,99,9.04
426,Mnogovershinnyy,RU,2022-02-02 01:13:40,53.9353,139.9242,-3.35,84,92,5.75
427,Guerrero Negro,MX,2022-02-02 01:09:39,27.9769,-114.0611,61.05,70,89,12.93
428,Srednekolymsk,RU,2022-02-02 01:13:40,67.45,153.6833,-10.75,91,100,8.7
429,Yar-Sale,RU,2022-02-02 01:13:41,66.8333,70.8333,-16.02,99,39,7.45
430,Tianpeng,CN,2022-02-02 01:13:41,30.9866,103.9393,38.16,88,88,2.98
431,Adre,TD,2022-02-02 01:10:56,13.4667,22.2,61.52,23,0,4.79
432,Black River,JM,2022-02-02 01:13:42,18.0264,-77.8487,73.98,82,7,4.61
433,Asbe Teferi,ET,2022-02-02 01:13:42,9.0833,40.8667,57.36,60,100,3.44
434,Jacareacanga,BR,2022-02-02 01:13:43,-6.2222,-57.7528,73.92,98,100,0.67
435,Monrovia,LR,2022-02-02 01:13:43,6.3005,-10.7969,78.85,82,100,3.67
436,Buala,SB,2022-02-02 01:13:44,-8.145,159.5921,84.07,76,100,8.28
437,Nabire,ID,2022-02-02 01:13:44,-3.3667,135.4833,84.31,69,100,2.95
438,Juneau,US,2022-02-02 01:09:20,58.3019,-134.4197,25.21,63,100,11.5
439,Carnarvon,AU,2022-02-02 01:08:47,-24.8667,113.6333,84.27,70,97,13.8
440,Baie-Comeau,CA,2022-02-02 01:13:45,49.2168,-68.1489,2.35,91,100,5.73
441,Doka,SD,2022-02-02 01:13:45,13.5167,35.7667,70.77,48,13,10.07
442,Olafsvik,IS,2022-02-02 01:13:46,64.8945,-23.7142,34.95,77,100,16.06
443,Korem,ET,2022-02-02 01:13:47,12.5058,39.5228,51.76,86,58,2.62
444,Kharan,PK,2022-02-02 01:13:47,28.5833,65.4167,58.86,29,0,3.65
445,Vila Franca Do Campo,PT,2022-02-02 01:13:48,37.7167,-25.4333,57.61,79,62,11.32
446,Kamaishi,JP,2022-02-02 01:13:49,39.2667,141.8833,35.04,56,82,8.37
447,Damietta,EG,2022-02-02 01:13:49,31.4165,31.8133,54.27,65,0,8.84
448,Bereda,ES,2022-02-02 01:13:50,43.2686,-7.5406,44.91,99,23,2.21
449,Pehowa,IN,2022-02-02 01:13:50,29.9833,76.5833,45.9,85,0,6.31
450,Bartoszyce,PL,2022-02-02 01:13:51,54.2535,20.8082,32.22,93,100,10.38
451,Sturgis,US,2022-02-02 01:13:51,41.7992,-85.4192,43.41,96,100,5.75
452,Ozinki,RU,2022-02-02 01:13:52,51.1786,49.6769,16.99,93,78,8.63
453,Balkanabat,TM,2022-02-02 01:09:11,39.5108,54.3671,43.48,76,0,4.7
454,Elmina,GH,2022-02-02 01:13:52,5.0898,-1.348,78.8,86,89,4.94
455,Klaksvik,FO,2022-02-02 01:09:29,62.2266,-6.589,36.52,76,100,18.66
456,San Cristobal,VE,2022-02-02 01:14:53,7.7669,-72.225,71.78,60,100,1.43
457,Westford,US,2022-02-02 01:10:36,42.5793,-71.4378,33.22,82,100,0.0
458,Neuquen,AR,2022-02-02 01:13:48,-38.9516,-68.0591,89.49,23,0,9.22
459,Los Llanos De Aridane,ES,2022-02-02 01:14:54,28.6585,-17.9182,68.13,71,20,3.0
460,Cap-Aux-Meules,CA,2022-02-02 01:14:54,47.3821,-61.8597,15.85,73,100,3.44
461,Beringovskiy,RU,2022-02-02 01:10:56,63.05,179.3167,1.63,85,86,16.08
462,Puerto Cabezas,NI,2022-02-02 01:14:55,14.0351,-83.3888,73.76,86,0,5.48
463,Crotone,IT,2022-02-02 01:14:55,39.0851,17.1178,39.29,60,22,28.92
464,Rocha,UY,2022-02-02 01:12:26,-34.4833,-54.3333,59.18,76,0,6.11
465,Gangavalli,IN,2022-02-02 01:14:56,11.4983,78.6497,67.46,95,91,1.43
466,Verbivka,UA,2022-02-02 01:14:56,49.4167,35.5333,23.36,96,100,3.98
467,Elliot Lake,CA,2022-02-02 01:11:02,46.3834,-82.6331,33.37,94,100,11.56
468,Bara,NG,2022-02-02 01:14:57,10.3744,10.7288,60.51,23,0,7.7
469,Berlevag,NO,2022-02-02 01:14:58,70.8578,29.0864,21.69,73,83,10.27
470,Nanma,CN,2022-02-02 01:14:58,36.1817,118.1583,29.64,30,100,2.08
471,Kudat,MY,2022-02-02 01:14:59,6.8837,116.8477,84.13,79,20,3.44
472,Mangrol,IN,2022-02-02 01:14:59,21.1167,70.1167,67.68,64,2,7.0
473,Senador Jose Porfirio,BR,2022-02-02 01:15:00,-2.5908,-51.9542,74.23,95,72,3.13
474,Sur,OM,2022-02-02 01:15:00,22.5667,59.5289,71.38,61,6,3.78
475,Vaitape,PF,2022-02-02 01:15:01,-16.5167,-151.75,80.94,76,11,19.86
476,Kumbo,CM,2022-02-02 01:15:01,6.2,10.6667,59.43,33,31,4.09
477,Koumac,NC,2022-02-02 01:15:02,-20.5667,164.2833,84.96,62,42,10.67
478,Pita,GN,2022-02-02 01:15:02,10.8333,-12.5833,72.72,20,1,5.82
479,Peshkovo,RU,2022-02-02 01:15:03,47.0187,39.3885,38.25,91,100,7.14
480,Den Helder,NL,2022-02-02 01:15:03,52.9599,4.7593,47.07,83,100,15.01
481,Ayorou,NE,2022-02-02 01:15:04,14.7308,0.9174,65.55,9,100,9.33
482,Ushtobe,KZ,2022-02-02 01:15:04,45.2514,77.9838,15.98,85,66,11.9
483,Sampit,ID,2022-02-02 01:15:05,-2.5333,112.95,77.23,91,99,1.52
484,Karoi,ZW,2022-02-02 01:15:06,-16.8099,29.6925,62.73,99,30,5.95
485,Hay River,CA,2022-02-02 01:13:48,60.8156,-115.7999,-23.69,100,36,4.27
486,Antofagasta,CL,2022-02-02 01:15:06,-23.65,-70.4,67.28,83,10,4.43
487,Asmar,AF,2022-02-02 01:15:07,35.0333,71.3581,42.12,33,87,9.71
488,Coro,VE,2022-02-02 01:15:07,11.4045,-69.6734,76.33,83,4,15.95
489,Nenjiang,CN,2022-02-02 01:15:08,49.1833,125.2167,-2.76,91,100,3.15
490,Namibe,AO,2022-02-02 01:15:08,-15.1961,12.1522,71.92,69,100,10.58
491,Rajgarh,IN,2022-02-02 01:15:09,28.6333,75.3833,53.87,57,0,1.61
492,Sambava,MG,2022-02-02 01:15:10,-14.2667,50.1667,74.41,82,100,5.73
493,Tautira,PF,2022-02-02 01:15:10,-17.7333,-149.15,89.62,77,19,18.12
494,Teahupoo,PF,2022-02-02 01:15:11,-17.8333,-149.2667,84.16,78,22,18.63
495,Monteria,CO,2022-02-02 01:14:42,8.748,-75.8814,78.71,83,20,6.91
496,Peniche,PT,2022-02-02 01:15:11,39.3558,-9.3811,53.92,66,0,8.5
497,Vanino,RU,2022-02-02 01:15:12,49.0869,140.2543,9.36,66,77,5.23
498,Xuchang,CN,2022-02-02 01:15:12,34.0167,113.8167,36.48,34,98,1.03
499,Namatanai,PG,2022-02-02 01:14:15,-3.6667,152.4333,82.2,73,96,5.17
500,Svolvaer,NO,2022-02-02 01:15:13,68.2342,14.5683,23.49,70,100,11.97
501,Quimper,FR,2022-02-02 01:15:14,48.0,-4.1,51.6,100,100,10.36
502,Pimentel,PE,2022-02-02 01:15:14,-6.8367,-79.9342,71.08,78,11,14.27
503,Joplin,US,2022-02-02 01:11:50,37.0842,-94.5133,55.62,92,100,1.01
504,La Paz,BO,2022-02-02 01:14:43,-16.5,-68.15,48.18,93,75,6.91
505,Talcahuano,CL,2022-02-02 01:15:20,-36.7167,-73.1167,58.68,88,100,11.5
506,Penzance,GB,2022-02-02 01:16:15,50.1186,-5.5371,51.01,90,100,17.74
507,Ponta Delgada,PT,2022-02-02 01:16:16,37.7333,-25.6667,57.51,82,20,6.91
508,Kurilsk,RU,2022-02-02 01:16:16,45.2333,147.8833,24.24,87,98,16.93
509,Barranca,PE,2022-02-02 01:16:17,-10.75,-77.7667,71.53,75,91,7.45
510,Hasaki,JP,2022-02-02 01:16:18,35.7333,140.8333,46.29,39,0,15.79
511,Rock Sound,BS,2022-02-02 01:16:18,24.9,-76.2,71.4,61,100,21.63
512,Lowestoft,GB,2022-02-02 01:16:19,52.4752,1.7516,49.95,82,100,21.16
513,Valparaiso,CL,2022-02-02 01:16:19,-33.0393,-71.6273,66.47,71,0,4.61
514,Campbellsville,US,2022-02-02 01:16:20,37.3434,-85.3419,53.2,77,40,10.45
515,Krasnyye Tkachi,RU,2022-02-02 01:16:20,57.4926,39.7563,28.22,95,100,10.76
516,Paralimni,CY,2022-02-02 01:16:21,35.0375,33.9833,59.09,74,100,5.99
517,Golfito,CR,2022-02-02 01:16:09,8.639,-83.166,73.31,91,24,2.26
518,Rawson,AR,2022-02-02 01:16:21,-43.3002,-65.1023,76.15,36,6,8.86
519,Strezhevoy,RU,2022-02-02 01:16:22,60.7333,77.5889,-5.82,100,99,3.51
520,Umm Kaddadah,SD,2022-02-02 01:16:23,13.6017,26.6876,57.4,22,0,9.82
521,Port-Gentil,GA,2022-02-02 01:16:24,-0.7193,8.7815,80.91,75,100,9.46
522,San Quintin,MX,2022-02-02 01:15:34,30.4833,-115.95,59.0,68,40,11.27
523,Lompoc,US,2022-02-02 01:12:56,34.6391,-120.4579,62.02,32,0,13.8
524,Ystad,SE,2022-02-02 01:16:24,55.4297,13.8204,36.99,97,100,9.48
525,Jinka,ET,2022-02-02 01:16:25,5.65,36.65,67.66,49,100,1.83
526,Port Macquarie,AU,2022-02-02 01:12:25,-31.4333,152.9167,81.9,78,99,3.38
527,Noyabrsk,RU,2022-02-02 01:16:25,63.1994,75.4507,-17.16,100,100,4.43
528,Yashkul,RU,2022-02-02 01:16:26,46.1711,45.3435,35.55,84,100,8.48
529,Camacha,PT,2022-02-02 01:15:29,33.0833,-16.3333,62.02,77,20,17.27
530,Fare,PF,2022-02-02 01:16:26,-16.7,-151.0167,80.89,75,1,18.59
531,Skjervoy,NO,2022-02-02 01:16:27,70.0311,20.9714,27.81,51,85,17.63
532,Owando,CG,2022-02-02 01:16:27,-0.4819,15.8999,73.94,62,41,2.44
533,La Ronge,CA,2022-02-02 01:16:28,55.1001,-105.2842,-9.15,64,75,10.36
534,Le Port,RE,2022-02-02 01:16:28,-20.9373,55.2919,80.56,84,100,7.54
535,Alofi,NU,2022-02-02 01:12:57,-19.0595,-169.9187,76.89,94,75,11.5
536,Amposta,ES,2022-02-02 01:16:29,40.7131,0.581,52.05,73,1,9.51
537,Karonga,MW,2022-02-02 01:16:29,-9.9333,33.9333,72.82,86,99,3.09
538,Locri,IT,2022-02-02 01:16:30,38.2414,16.2623,51.82,71,0,13.47
539,Lorengau,PG,2022-02-02 01:15:38,-2.0226,147.2712,79.99,81,100,5.19
540,Ostrovnoy,RU,2022-02-02 01:16:30,68.0531,39.5131,19.27,91,100,9.15
541,Burnie,AU,2022-02-02 01:16:30,-41.0667,145.9167,66.92,50,41,11.3
542,Neyvo-Shaytanskiy,RU,2022-02-02 01:12:59,57.7286,61.2496,24.64,95,100,7.76
543,Nistoresti,RO,2022-02-02 01:16:31,45.8333,26.7333,26.06,88,80,4.05
544,Portland,US,2022-02-02 01:12:02,45.5234,-122.6762,45.48,80,20,3.0
545,Tucumcari,US,2022-02-02 01:16:32,35.1717,-103.725,39.04,41,20,10.36
546,Los Angeles,US,2022-02-02 01:12:07,34.0522,-118.2437,63.91,68,0,3.44
547,Nuuk,GL,2022-02-02 01:16:32,64.1835,-51.7216,9.21,78,100,4.61
548,Anori,BR,2022-02-02 01:16:33,-3.7728,-61.6442,74.16,98,100,2.75
549,Bajil,YE,2022-02-02 01:16:33,15.0584,43.2851,73.98,85,5,5.53
550,Kalnciems,LV,2022-02-02 01:16:34,56.8011,23.6097,24.85,97,99,4.05
551,Mudon,MM,2022-02-02 01:16:34,16.2578,97.7164,66.43,79,87,4.09
552,Ulaangom,MN,2022-02-02 01:16:35,49.9811,92.0667,-23.57,88,92,2.93
553,Narsaq,GL,2022-02-02 01:17:36,60.9167,-46.05,14.22,84,14,3.74
554,Urcos,PE,2022-02-02 01:17:36,-13.6861,-71.6228,53.49,91,100,2.98
555,Tual,ID,2022-02-02 01:17:37,-5.6667,132.75,81.16,78,100,9.26
556,Aksarka,RU,2022-02-02 01:17:37,66.5606,67.7975,-19.55,100,86,6.73
557,Haines Junction,CA,2022-02-02 01:15:31,60.7522,-137.5108,-18.45,76,100,1.14
558,Dire Dawa,ET,2022-02-02 01:17:38,9.5931,41.8661,63.1,61,50,1.95
559,Pisco,PE,2022-02-02 01:17:38,-13.7,-76.2167,69.85,73,0,17.27
560,Dongsheng,CN,2022-02-02 01:17:39,39.8161,109.9776,11.01,31,0,5.53
561,Qaqortoq,GL,2022-02-02 01:17:40,60.7167,-46.0333,14.5,89,8,3.38
562,Waipawa,NZ,2022-02-02 01:17:40,-41.4122,175.5153,75.83,42,40,9.8
563,Sorong,ID,2022-02-02 01:17:41,-0.8833,131.25,80.55,76,100,2.62
